   297    0.43610E+04    0.90009E+01    0.29540E-01    0.12327E+03
   298    0.43258E+04    0.91831E+01    0.29688E-01    0.12372E+03
   299    0.42905E+04    0.93669E+01    0.29835E-01    0.12413E+03
   300    0.42551E+04    0.95507E+01    0.29981E-01    0.12450E+03
   301    0.42197E+04    0.97361E+01    0.30127E-01    0.12484E+03
   302    0.41842E+04    0.99222E+01    0.30272E-01    0.12515E+03
   303    0.41487E+04    0.10110E+02    0.30416E-01    0.12541E+03
   304    0.41131E+04    0.10299E+02    0.30559E-01    0.12563E+03
   305    0.40775E+04    0.10488E+02    0.30702E-01    0.12581E+03
   306    0.40418E+04    0.10678E+02    0.30843E-01    0.12596E+03
   307    0.40062E+04    0.10869E+02    0.30985E-01    0.12606E+03
   308    0.39705E+04    0.11062E+02    0.31125E-01    0.12613E+03
   309    0.39349E+04    0.11254E+02    0.31264E-01    0.12615E+03
   310    0.38993E+04    0.11446E+02    0.31403E-01    0.12614E+03
   311    0.38637E+04    0.11641E+02    0.31541E-01    0.12608E+03
   312    0.38282E+04    0.11835E+02    0.31678E-01    0.12599E+03
   313    0.37927E+04    0.12029E+02    0.31815E-01    0.12585E+03
   314    0.37573E+04    0.12224E+02    0.31951E-01    0.12569E+03
   315    0.37220E+04    0.12419E+02    0.32086E-01    0.12547E+03
   316    0.36868E+04    0.12614E+02    0.32220E-01    0.12522E+03
   317    0.36516E+04    0.12808E+02    0.32354E-01    0.12493E+03
   318    0.36165E+04    0.13004E+02    0.32487E-01    0.12460E+03
   319    0.35816E+04    0.13199E+02    0.32619E-01    0.12423E+03
   320    0.35468E+04    0.13394E+02    0.32750E-01    0.12383E+03
   321    0.35122E+04    0.13590E+02    0.32881E-01    0.12338E+03
   322    0.34776E+04    0.13784E+02    0.33011E-01    0.12289E+03
   323    0.34433E+04    0.13979E+02    0.33140E-01    0.12236E+03
   324    0.34091E+04    0.14174E+02    0.33269E-01    0.12179E+03
   325    0.33751E+04    0.14366E+02    0.33397E-01    0.12120E+03
   326    0.33412E+04    0.14559E+02    0.33524E-01    0.12055E+03
   327    0.33076E+04    0.14751E+02    0.33651E-01    0.11987E+03
   328    0.32742E+04    0.14943E+02    0.33777E-01    0.11915E+03
   329    0.32409E+04    0.15134E+02    0.33903E-01    0.11839E+03
   330    0.32079E+04    0.15323E+02    0.34027E-01    0.11760E+03
   331    0.31752E+04    0.15512E+02    0.34152E-01    0.11677E+03
   332    0.31427E+04    0.15700E+02    0.34275E-01    0.11591E+03
   333    0.31104E+04    0.15887E+02    0.34398E-01    0.11501E+03
   334    0.30784E+04    0.16073E+02    0.34521E-01    0.11407E+03
   335    0.30466E+04    0.16257E+02    0.34643E-01    0.11309E+03
   336    0.30151E+04    0.16440E+02    0.34764E-01    0.11209E+03
   337    0.29839E+04    0.16622E+02    0.34885E-01    0.11103E+03
   338    0.29529E+04    0.16802E+02    0.35005E-01    0.10995E+03
   339    0.29223E+04    0.16982E+02    0.35125E-01    0.10884E+03
   340    0.28920E+04    0.17160E+02    0.35244E-01    0.10770E+03
   341    0.28619E+04    0.17335E+02    0.35363E-01    0.10651E+03
   342    0.28322E+04    0.17510E+02    0.35482E-01    0.10529E+03
   343    0.28028E+04    0.17682E+02    0.35600E-01    0.10404E+03
   344    0.27738E+04    0.17852E+02    0.35717E-01    0.10276E+03
   345    0.27450E+04    0.18021E+02    0.35835E-01    0.10145E+03
   346    0.27167E+04    0.18188E+02    0.35951E-01    0.10011E+03
   347    0.26886E+04    0.18352E+02    0.36068E-01    0.98737E+02
   348    0.26610E+04    0.18514E+02    0.36184E-01    0.97331E+02
   349    0.26336E+04    0.18674E+02    0.36300E-01    0.95894E+02
   350    0.26067E+04    0.18831E+02    0.36415E-01    0.94433E+02
   351    0.25803E+04    0.18987E+02    0.36531E-01    0.92941E+02
   352    0.25540E+04    0.19140E+02    0.36646E-01    0.91418E+02
   353    0.25283E+04    0.19290E+02    0.36760E-01    0.89878E+02
   354    0.25028E+04    0.19438E+02    0.36875E-01    0.88300E+02
   355    0.24778E+04    0.19583E+02    0.36989E-01    0.86699E+02
   356    0.24532E+04    0.19726E+02    0.37103E-01    0.85081E+02
   357    0.24290E+04    0.19866E+02    0.37217E-01    0.83432E+02
   358    0.24053E+04    0.20002E+02    0.37331E-01    0.81767E+02
   359    0.23819E+04    0.20136E+02    0.37444E-01    0.80071E+02
   360    0.23589E+04    0.20267E+02    0.37558E-01    0.78356E+02
   361    0.23364E+04    0.20396E+02    0.37671E-01    0.76616E+02
   362    0.23143E+04    0.20521E+02    0.37785E-01    0.74855E+02
   363    0.22926E+04    0.20643E+02    0.37898E-01    0.73076E+02
   364    0.22714E+04    0.20762E+02    0.38011E-01    0.71274E+02
   365    0.22505E+04    0.20878E+02    0.38124E-01    0.69456E+02
   366    0.22302E+04    0.20990E+02    0.38238E-01    0.67618E+02
   367    0.22103E+04    0.21099E+02    0.38351E-01    0.65763E+02
   368    0.21907E+04    0.21204E+02    0.38465E-01    0.63892E+02
   369    0.21717E+04    0.21307E+02    0.38578E-01    0.62004E+02
   370    0.21531E+04    0.21406E+02    0.38692E-01    0.60102E+02
   371    0.21350E+04    0.21501E+02    0.38805E-01    0.58185E+02
   372    0.21172E+04    0.21593E+02    0.38919E-01    0.56256E+02
   373    0.21000E+04    0.21681E+02    0.39033E-01    0.54312E+02
   374    0.20832E+04    0.21766E+02    0.39147E-01    0.52358E+02
   375    0.20668E+04    0.21847E+02    0.39262E-01    0.50392E+02
